End Time_D&T,Volume,Cost,Price,Trade Hours Duration
2020-06-30,-10057.0,209772.49,-25.24808510638298,1.0
2020-07-01,300.0,10470.0,34.9,1.0
2020-07-02,-800.0,-23765.5,29.618000000000002,1.0
2020-07-03,-800.0,-10549.39,7.784285714285715,1.0
2020-07-04,-17042.0,-40806.57,-1.8843870967741938,1.0
2020-07-05,-26076.0,945056.01,-39.83289285714286,1.0
2020-07-06,-1170.0,-14401.96,10.878,1.0
2020-07-07,-3650.0,-76610.24,25.70952380952381,1.0
2020-07-08,0.0,0.0,,
2020-07-09,0.0,0.0,,
2020-07-10,0.0,0.0,,
2020-07-11,-500.0,-12110.64,24.16,1.0
2020-07-12,-2500.0,-43452.25,17.352,1.0
2020-07-13,2634.0,104918.87,39.8169696969697,1.0
2020-07-14,0.0,0.0,,
2020-07-15,0.0,0.0,,
2020-07-16,0.0,0.0,,
2020-07-17,0.0,0.0,,
2020-07-18,0.0,0.0,,
2020-07-19,-600.0,-10760.6,17.91142857142857,1.0
2020-07-20,3200.0,117333.3,36.36545454545455,1.0
2020-07-21,0.0,0.0,,
2020-07-22,0.0,0.0,,
2020-07-23,6000.0,223475.05,37.21314814814815,1.0
2020-07-24,0.0,0.0,,
2020-07-25,0.0,0.0,,
2020-07-26,-7200.0,-69966.14,9.893521126760564,1.0
2020-07-27,13191.0,682315.66,52.77497005988024,1.0
2020-07-28,1000.0,33266.0,33.149,1.0
2020-07-29,8053.0,386332.05,48.88476744186047,1.0
2020-07-30,7599.0,465118.88,58.64761363636364,1.0
2020-07-31,7470.0,377555.56,49.88870967741936,1.0
2020-08-01,0.0,0.0,,
2020-08-02,-100.0,12398.2,23.643673469387753,1.0
2020-08-03,10368.0,415983.34,40.53059405940594,1.0
2020-08-04,2600.0,96544.77,36.69627906976744,1.0
2020-08-05,600.0,19530.84,32.56142857142857,1.0
2020-08-06,4600.0,191265.62,40.18483870967742,1.0
2020-08-07,4398.0,171117.04,38.921190476190475,1.0
2020-08-08,2700.0,88967.35,33.16586956521739,1.0
2020-08-09,0.0,0.0,,
2020-08-10,2400.0,97993.25,40.71933333333333,1.0
2020-08-11,3398.0,269933.79,82.92382978723404,1.0
2020-08-12,2798.0,128064.33,44.72157894736842,1.0
2020-08-13,2050.0,80479.0,39.36866666666666,1.0
2020-08-14,4971.0,185631.53,38.925555555555555,1.0
2020-08-15,0.0,0.0,,
2020-08-16,0.0,0.0,,
2020-08-17,4800.0,219776.95,46.07382352941176,1.0
2020-08-18,1200.0,57169.75,47.84428571428572,1.0
2020-08-19,4900.0,223730.12,46.00322580645161,1.0
2020-08-20,300.0,39747.0,34.758823529411764,1.0
2020-08-21,-8700.0,-173755.69,22.401739130434784,1.0
2020-08-22,-18810.0,107913.81000000001,-5.314242424242424,1.0
2020-08-23,-9000.0,-106861.8,12.125614035087718,1.0
2020-08-24,1500.0,82458.75,54.2235294117647,1.0
2020-08-25,-882.0,27645.75,2.683529411764706,1.0
2020-08-26,-10125.0,57344.33,2.3137974683544305,1.0
2020-08-27,0.0,0.0,,
2020-08-28,800.0,51652.58,42.585,1.0
2020-08-29,-12902.0,-70685.61,6.722828947368421,1.0
2020-08-30,-6800.0,-169258.25,24.820434782608697,1.0
2020-08-31,2000.0,127784.4,64.575,1.0
2020-09-01,6721.0,432227.48,70.84329896907217,1.0
2020-09-02,7572.0,456316.36,60.10228070175438,1.0
2020-09-03,3200.0,148272.29,46.77771428571429,1.0
2020-09-04,3800.0,180652.83000000002,47.7555,1.0
2020-09-05,0.0,0.0,,
2020-09-06,0.0,0.0,,
2020-09-07,7900.0,423066.79,53.3319,1.0
2020-09-08,5700.0,384051.58,67.73853658536586,1.0
2020-09-09,3750.0,207224.74,56.55701754385965,1.0
2020-09-10,13800.0,918213.89,64.7252985074627,1.0
2020-09-11,400.0,25395.45,63.196666666666665,1.0
2020-09-12,-250.0,19924.91,21.281142857142857,1.0
2020-09-13,-3000.0,-66440.25,19.844285714285714,1.0
2020-09-14,6774.0,561069.27,85.44864583333333,1.0
2020-09-15,16830.0,4861131.06,273.82112903225806,1.0
2020-09-16,24.0,1430.16,59.59,1.0
2020-09-17,-4000.0,-114998.25,28.7805,1.0
2020-09-18,1000.0,51127.3,51.263999999999996,1.0
2020-09-19,-2100.0,-44051.75,21.2575,1.0
2020-09-20,0.0,0.0,,
2020-09-21,500.0,22568.15,45.34,1.0
2020-09-22,1000.0,58769.25,58.53727272727272,1.0
2020-09-23,1000.0,56217.3,56.44705882352941,1.0
2020-09-24,0.0,0.0,,
2020-09-25,-2800.0,-57825.01,20.29605263157895,1.0
2020-09-26,-10392.0,15732.480000000001,8.488348623853211,1.0
2020-09-27,-5600.0,-58061.9,9.933728813559323,1.0
2020-09-28,14792.0,865642.55,57.88866310160428,1.0
2020-09-29,11105.0,871616.39,81.72726618705036,1.0
2020-09-30,1000.0,96420.08,37.238846153846154,1.0
2020-10-01,-10500.0,-143662.62,35.0925,1.0
2020-10-02,-3100.0,-17210.239999999998,22.523061224489798,1.0
2020-10-03,-3200.0,-51560.17,15.8552,1.0
2020-10-04,-7200.0,-32678.25,4.738630136986302,1.0
2020-10-05,650.0,33645.25,51.28666666666667,1.0
2020-10-06,0.0,0.0,,
2020-10-07,0.0,0.0,,
2020-10-08,1000.0,52083.99,52.24272727272727,1.0
2020-10-09,1600.0,90327.19,56.41947368421053,1.0
2020-10-10,-1400.0,-40643.28,28.872,1.0
2020-10-11,-4400.0,-95471.4,21.70530303030303,1.0
2020-10-12,6344.0,389659.73,61.80385542168675,1.0
2020-10-13,7000.0,387217.77,55.682613636363634,1.0
2020-10-14,-200.0,-5431.5,27.205,1.0
2020-10-15,1000.0,57436.54,56.31928571428572,1.0
2020-10-16,900.0,63054.0,70.24941176470588,1.0
2020-10-17,0.0,0.0,,
2020-10-18,0.0,0.0,,
2020-10-19,2200.0,148770.5,67.35190476190476,1.0
2020-10-20,-9355.0,-202282.72,21.42563492063492,1.0
2020-10-21,-1300.0,4631.32,27.431428571428572,1.0
2020-10-22,-6400.0,-114088.25,17.21044117647059,1.0
2020-10-23,4900.0,251303.19,51.325625,1.0
2020-10-24,-2625.0,36923.5,-12.322258064516129,1.0
2020-10-25,-20515.0,834727.83,-46.268454935622316,1.1416309012875536
2020-10-26,-12800.0,-151770.45,16.051287128712872,1.0
2020-10-27,500.0,20982.5,42.00666666666667,1.0
2020-10-28,2400.0,99267.13,40.97780487804879,1.0
2020-10-29,-552.0,4844.57,28.45888888888889,1.0
2020-10-30,0.0,0.0,,
2020-10-31,3160.0,198717.65,39.8388,1.28
2020-11-01,2560.0,167988.03,38.131052631578946,1.368421052631579
2020-11-02,-14143.0,444004.44,-21.899101123595507,1.0393258426966292
2020-11-03,-9600.0,-169197.91,17.561603773584906,1.0
2020-11-04,0.0,0.0,,
2020-11-05,1753.0,136601.11,86.38000000000001,0.9714285714285714
2020-11-06,1316.0,58682.28,45.59285714285714,1.0
2020-11-07,1000.0,64716.0,65.05142857142857,1.0
2020-11-08,-540.0,7471.950000000001,30.568,1.0
2020-11-09,1200.0,112726.5,83.71444444444445,1.0
2020-11-10,5900.0,418014.81,66.16397435897436,1.0
2020-11-11,1942.0,98146.52,50.80357142857143,1.0
2020-11-12,-5300.0,-98522.3,18.20012048192771,1.0
2020-11-13,3600.0,139710.16,38.35469696969697,1.0
2020-11-14,-800.0,-22365.9,27.709999999999997,1.0
2020-11-15,-6600.0,29316.91,-4.841052631578948,1.0
2020-11-16,8550.0,604742.25,52.66543689320388,1.0
2020-11-17,2241.6,115254.48,36.50833333333333,1.4444444444444444
2020-11-18,3800.0,166168.93,43.73625,1.0
2020-11-19,871.0,42847.28,35.04714285714286,1.0
2020-11-20,1250.0,65365.0,49.63814814814815,1.0
2020-11-21,0.0,0.0,,
2020-11-22,0.0,0.0,,
2020-11-23,2200.0,115718.38,52.69709677419355,1.0
2020-11-24,5440.0,255179.06,46.01743902439024,1.0
2020-11-25,2200.0,114590.42,52.71631578947368,1.0
2020-11-26,0.0,0.0,,
2020-11-27,3524.0,285818.4,88.82301886792453,1.0
2020-11-28,-500.0,-17636.0,35.272000000000006,1.0
2020-11-29,600.0,25821.0,43.0825,1.0
2020-11-30,3000.0,208887.93,58.58107142857143,1.0
2020-12-01,3318.0,201441.34,61.111372549019606,1.0
2020-12-02,9692.0,1352123.54,143.9320430107527,1.0
2020-12-03,4049.0,270450.04,69.10520833333334,1.0
2020-12-04,2400.0,154248.57,64.52448275862069,1.0
2020-12-05,1800.0,105977.06,58.87407407407407,1.0
2020-12-06,0.0,0.0,,
2020-12-07,174.0,442392.52,303.85441176470584,1.0
2020-12-08,6992.0,638838.75,109.92866666666667,1.0
2020-12-09,5440.0,490513.95,93.34218181818181,1.0
2020-12-10,800.0,43186.97,53.965999999999994,1.0
2020-12-11,1900.0,101122.67,53.08923076923077,1.0
2020-12-12,0.0,0.0,,
2020-12-13,880.0,49890.95,56.62866666666667,1.0
2020-12-14,700.0,38222.0,54.665,1.0
2020-12-15,3300.0,197985.78,59.66690909090909,1.0
2020-12-16,2902.0,196424.08,67.05304347826088,1.0
2020-12-17,0.0,0.0,,
2020-12-18,1105.0,107057.63,11.552222222222222,1.0
2020-12-19,0.0,0.0,,
2020-12-20,0.0,0.0,,
2020-12-21,800.0,41268.0,51.53,1.0
2020-12-22,0.0,0.0,,
2020-12-23,0.0,0.0,,
2020-12-24,-6700.0,151050.35,-24.323739130434785,1.0
2020-12-25,0.0,0.0,,
2020-12-26,1000.0,43540.2,43.581,1.0
2020-12-27,-7319.0,258648.7,-25.203030303030303,1.0
2020-12-28,1050.0,59835.63,58.602,1.0
2020-12-29,1000.0,59993.72,60.072941176470586,1.0
2020-12-30,1000.0,65109.99,65.79,1.0
2020-12-31,0.0,0.0,,
2021-01-01,0.0,0.0,,
2021-01-02,0.0,0.0,,
2021-01-03,0.0,0.0,,
2021-01-04,1050.0,65800.0,62.666666666666664,1.0
2021-01-05,1700.0,136267.44,80.11344827586207,1.0
2021-01-06,1100.0,115382.29,103.2115,1.0
2021-01-07,700.0,86999.4,123.96916666666668,1.0
2021-01-08,400.0,251640.8,702.63,1.0
2021-01-09,1000.0,70250.58,70.909375,1.0
2021-01-10,0.0,0.0,,
2021-01-11,0.0,0.0,,
2021-01-12,0.0,0.0,,
2021-01-13,0.0,0.0,,
2021-01-14,2000.0,161645.24,80.88173913043478,1.0
2021-01-15,1000.0,79210.12,78.57916666666667,1.0
2021-01-16,0.0,0.0,,
2021-01-17,0.0,0.0,,
2021-01-18,1000.0,73995.89,73.97076923076924,1.0
2021-01-19,700.0,53120.57,76.22900000000001,1.0
2021-01-20,2000.0,139188.2,69.54409090909091,1.0
2021-01-21,-1500.0,-21702.78,6.728333333333334,1.0
2021-01-22,0.0,0.0,,
2021-01-23,0.0,0.0,,
2021-01-24,0.0,0.0,,
2021-01-25,1400.0,116016.7,86.354,1.0
2021-01-26,0.0,0.0,,
2021-01-27,900.0,61067.770000000004,68.13624999999999,1.0
2021-01-28,0.0,0.0,,
2021-01-29,0.0,0.0,,
2021-01-30,0.0,0.0,,
2021-01-31,0.0,0.0,,
2021-02-01,0.0,0.0,,
2021-02-02,0.0,0.0,,
2021-02-03,0.0,0.0,,
2021-02-04,0.0,0.0,,
2021-02-05,0.0,0.0,,
2021-02-06,0.0,0.0,,
2021-02-07,-10500.0,63615.85,-6.184545454545455,1.0
2021-02-08,800.0,51857.28,65.196,1.0
2021-02-09,1668.0,134458.41999999998,80.94208333333334,1.0
2021-02-10,2400.0,229296.43,96.40371428571429,1.0
2021-02-11,5486.0,625319.88,112.47094339622642,1.0
2021-02-12,1447.0,89754.86,61.13809523809524,1.0
2021-02-13,7000.0,332625.3,47.653333333333336,1.0
2021-02-14,2000.0,89521.59,45.50966666666667,1.0
2021-02-15,500.0,29738.05,59.791,1.0
2021-02-16,1500.0,96712.5,64.39615384615385,1.0
2021-02-17,2195.0,105435.77,48.92045454545455,1.0
2021-02-18,0.0,0.0,,
2021-02-19,2000.0,114750.14,57.20272727272727,1.0
2021-02-20,-10800.0,-250262.64,23.24406779661017,1.0
2021-02-21,-9100.0,-111820.62,12.456615384615384,1.0
2021-02-22,550.0,31665.5,57.04909090909091,1.0
2021-02-23,991.0,32983.72,33.65533333333333,1.0
2021-02-24,2880.0,185645.0,49.5075,1.2916666666666667
2021-02-25,-1900.0,-63531.31,33.98733333333333,1.0
2021-02-26,0.0,0.0,,
2021-02-27,0.0,0.0,,
2021-02-28,0.0,0.0,,
2021-03-01,0.0,0.0,,
2021-03-02,0.0,0.0,,
2021-03-03,0.0,0.0,,
2021-03-04,0.0,0.0,,
2021-03-05,0.0,0.0,,
2021-03-06,0.0,0.0,,
2021-03-07,0.0,0.0,,
2021-03-08,2393.0,206877.69,86.6108108108108,1.0
2021-03-09,1900.0,136153.73,71.6359090909091,1.0
2021-03-10,1304.0,77553.24,59.89863636363636,1.0
2021-03-11,-3900.0,-9791.47,2.485432098765432,1.0
2021-03-12,0.0,0.0,,
2021-03-13,-1300.0,-20464.0,15.466923076923077,1.0
2021-03-14,-10275.0,-47611.01,6.5718446601941745,1.0
2021-03-15,0.0,0.0,,
2021-03-16,0.0,0.0,,
2021-03-17,650.0,40072.09,62.821000000000005,1.0
2021-03-18,700.0,55576.0,77.74,1.0
2021-03-19,0.0,0.0,,
2021-03-20,0.0,0.0,,
2021-03-21,0.0,0.0,,
2021-03-22,0.0,0.0,,
2021-03-23,600.0,41001.68,67.651,1.0
2021-03-24,700.0,48147.9,68.644,1.0
2021-03-25,0.0,0.0,,
2021-03-26,0.0,0.0,,
2021-03-27,-10800.0,-247576.06,22.455555555555556,1.0
2021-03-28,-1900.0,45412.0,-23.158823529411762,1.0
2021-03-29,0.0,0.0,,
2021-03-30,0.0,0.0,,
2021-03-31,800.0,53989.729999999996,67.58200000000001,1.0
2021-04-01,-600.0,-29706.28,49.386,1.0
2021-04-02,0.0,0.0,,
2021-04-03,0.0,0.0,,
2021-04-04,-8450.0,-55676.1,6.277790697674418,1.0
2021-04-05,-16165.0,-143599.87,6.538978494623656,1.0
2021-04-06,-5000.0,-210134.89,42.515,1.0
2021-04-07,-900.0,-45838.0,50.8625,1.0
2021-04-08,2285.0,265324.45,120.21729729729729,1.0
2021-04-09,1280.0,201108.35,72.61875,1.125
2021-04-10,0.0,0.0,,
2021-04-11,0.0,0.0,,
2021-04-12,760.0,62198.05,82.31454545454545,1.0
2021-04-13,3800.0,474300.31,128.39489795918368,1.0
2021-04-14,600.0,64932.0,109.03,1.0
2021-04-15,600.0,56873.8,94.50272727272727,1.0
2021-04-16,0.0,0.0,,
2021-04-17,-800.0,-42607.5,53.1,1.0
2021-04-18,0.0,0.0,,
2021-04-19,4500.0,463781.07,102.83636363636364,1.0
2021-04-20,2100.0,216588.68,103.6348,1.0
2021-04-21,4500.0,387614.79,86.18614035087718,1.0
2021-04-22,0.0,0.0,,
2021-04-23,1005.0,89800.58,87.11941176470589,1.0
2021-04-24,0.0,0.0,,
2021-04-25,0.0,0.0,,
2021-04-26,0.0,0.0,,
2021-04-27,0.0,0.0,,
2021-04-28,720.0,55612.0,77.614,1.0
2021-04-29,0.0,0.0,,
2021-04-30,0.0,0.0,,
2021-05-01,0.0,0.0,,
2021-05-02,0.0,0.0,,
2021-05-03,-2700.0,-40254.63,15.454137931034483,1.0
2021-05-04,-14950.0,475927.33,-30.18325714285714,1.0
2021-05-05,0.0,0.0,,
2021-05-06,0.0,0.0,,
2021-05-07,0.0,0.0,,
2021-05-08,0.0,0.0,,
2021-05-09,-9066.0,317761.01,-14.679609375,1.0625
2021-05-10,1000.0,64422.03,65.71071428571429,1.0
2021-05-11,0.0,0.0,,
2021-05-12,0.0,0.0,,
2021-05-13,0.0,0.0,,
2021-05-14,0.0,0.0,,
2021-05-15,0.0,0.0,,
2021-05-16,0.0,0.0,,
2021-05-17,0.0,0.0,,
2021-05-18,0.0,0.0,,
2021-05-19,0.0,0.0,,
2021-05-20,-2000.0,-29754.83,14.247916666666667,1.0
2021-05-21,-20566.0,771114.47,-35.11301255230126,1.0
2021-05-22,-7148.0,12401.380000000001,-2.572876712328767,1.0
2021-05-23,0.0,0.0,,
2021-05-24,0.0,0.0,,
2021-05-25,0.0,0.0,,
2021-05-26,0.0,0.0,,
2021-05-27,0.0,0.0,,
2021-05-28,0.0,0.0,,
2021-05-29,0.0,0.0,,
2021-05-30,0.0,0.0,,
2021-05-31,-2800.0,-111496.25,40.005714285714284,1.0
2021-06-01,-1200.0,-59438.5,49.743043478260866,1.0
